RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30
102001,0,United States,country,,177667.0,179833.0,182167.0,183833.0,183333.0,178000.0,172667.0,166333.0,163000.0,157667.0,154333.0,151667.0,151167.0,153833.0,158167.0,162667.0,164417.0,162583.0,159817.0,158067.0,158200.0,157633.0,155633.0,155667.0,156333.0,159333.0,161000.0,163667.0,164000.0,162333.0,159000.0,156667.0,155000.0,152700.0,149367.0,146700.0,147330.0,150163.0,154463.0,157133.0,157633.0,154333.0,150667.0,148333.0,147667.0,146000.0,143667.0,144333.0,148667.0,155333.0,161333.0,165000.0,166333.0,163667.0,161037.0,159371.0,160671.0,159267.0,157600.0,157467.0,162667.0,170000.0,177167.0,182333.0,183333.0,180000.0,176000.0,172667.0,172333.0,169667.0,168000.0,167333.0,171333.0,177833.0,183833.0,188167.0,189333.0,186667.0,183300.0,180633.0,180300.0,178667.0,178000.0,179333.0,184667.0,191967.0,198633.0,202300.0,201667.0,198000.0,194000.0,191167.0,190833.0,189833.0,188049.0,187882.0,192215.0,199500.0,207000.0,211167.0,212500.0,209167.0,206333.0,204633.0,203967.0,202633.0,200333.0,201000.0,205167.0,212167.0,219500.0,223667.0,224333.0,221300.0,217967.0,216860.0,216727.0,216727.0,217000.0,219500.0,224000.0,228667.0,233667.0,235833.0,235000.0,230000.0,226667.0,225000.0,224967.0,223933.0,222930.0,224630.0,229330.0,237000.0,243667.0,248000.0,248000.0,244667.0,241667.0,240000.0,241167.0,240333.0,240333.0,242500.0,247333.0,250333.0,253633.0,259633.0,267967.0,273000.0,274667.0,275833.0,275833.0,274167.0,273333.0,277000.0,287000.0,297000.0,306667.0,311667.0,314000.0,312333.0,311000.0,312000.0,312833.0,311167.0,311333.0,317167.0,330167.0,341667.0,348333.0,346000.0,339333.0,331000.0,325000.0,318333.0,311667.0,305000.0,306667.0,313333.0,324967.0,334967.0,343300.0,348300.0,348300.0,343300.0,336667.0,331333.0
394913,1,"New York, NY",msa,NY,395000.0,393333.0,396667.0,401667.0,408333.0,405000.0,394667.0,378833.0,368833.0,360833.0,355000.0,349667.0,344333.0,342667.0,344667.0,351667.0,358333.0,361000.0,356000.0,352667.0,348333.0,350167.0,348500.0,347850.0,345184.0,346017.0,351667.0,362500.0,371667.0,,,311667.0,,352500.0,350500.0,347167.0,345333.0,345667.0,352000.0,361333.0,366333.0,366667.0,354333.0,341000.0,331000.0,328000.0,328000.0,326333.0,327667.0,336000.0,347000.0,356833.0,359167.0,356500.0,349000.0,343333.0,339167.0,338500.0,331833.0,328167.0,325500.0,334167.0,347333.0,362667.0,374000.0,372000.0,363333.0,350417.0,346750.0,346750.0,346333.0,342833.0,339500.0,342833.0,353333.0,365000.0,376667.0,373333.0,365000.0,353333.0,350000.0,353333.0,351667.0,348917.0,343917.0,348917.0,361667.0,373301.0,380968.0,377634.0,371000.0,361667.0,358333.0,355000.0,351981.0,346981.0,346981.0,351667.0,363333.0,375000.0,383300.0,379967.0,371633.0,363000.0,356333.0,356000.0,353000.0,351333.0,351667.0,357500.0,371667.0,383333.0,390833.0,387672.0,379006.0,374006.0,371333.0,374688.0,372522.0,375855.0,376167.0,383333.0,392333.0,404000.0,410667.0,406667.0,396179.0,387846.0,382846.0,381667.0,380000.0,376667.0,376667.0,380000.0,395000.0,407667.0,416000.0,411000.0,404667.0,399667.0,400333.0,403000.0,403000.0,403000.0,405667.0,412333.0,420000.0,425000.0,433333.0,441667.0,451667.0,458333.0,461667.0,463333.0,463500.0,465167.0,470167.0,476667.0,491667.0,504667.0,516333.0,518000.0,513333.0,508333.0,503333.0,505000.0,503333.0,508333.0,511667.0,523333.0,538333.0,553333.0,561667.0,555000.0,541667.0,526667.0,515000.0,511667.0,506667.0,505000.0,513333.0,530000.0,553950.0,568950.0,585617.0,587000.0,578667.0,567000.0
753899,2,"Los Angeles, CA",msa,CA,461267.0,451267.0,444333.0,431667.0,419250.0,400583.0,384083.0,366500.0,353167.0,336167.0,325833.0,320833.0,321000.0,324667.0,333333.0,343333.0,350000.0,353333.0,355000.0,358333.0,358333.0,356667.0,351667.0,351333.0,354000.0,364000.0,365333.0,367667.0,362667.0,364667.0,360333.0,357667.0,353000.0,346333.0,344000.0,342333.0,348333.0,350000.0,350000.0,350000.0,348000.0,345417.0,338750.0,334083.0,330000.0,325000.0,321667.0,323333.0,333333.0,343333.0,351667.0,357333.0,362333.0,367333.0,370000.0,374667.0,379667.0,379667.0,381667.0,390000.0,411667.0,431667.0,446667.0,455000.0,460000.0,459333.0,456333.0,453000.0,454667.0,452667.0,456000.0,458667.0,470333.0,483667.0,490000.0,496667.0,496667.0,496667.0,493333.0,489333.0,487667.0,486000.0,489000.0,495667.0,507333.0,515000.0,523667.0,525333.0,527000.0,522000.0,517000.0,515333.0,518667.0,520333.0,520333.0,523333.0,535000.0,548333.0,556667.0,558333.0,559000.0,555667.0,555667.0,553333.0,553000.0,551333.0,549667.0,556667.0,566667.0,581667.0,591667.0,600000.0,601667.0,601667.0,596667.0,598333.0,596667.0,596667.0,600000.0,608333.0,620000.0,628333.0,636667.0,641667.0,641000.0,634333.0,629333.0,625667.0,619000.0,610667.0,605000.0,613333.0,626667.0,636667.0,643000.0,648000.0,648000.0,645083.0,640083.0,640083.0,643333.0,646333.0,649667.0,656333.0,658333.0,658333.0,660000.0,675333.0,698667.0,717000.0,726667.0,728333.0,726667.0,723333.0,730000.0,746333.0,773000.0,796583.0,813417.0,820083.0,821500.0,820000.0,821667.0,823333.0,830000.0,831667.0,841667.0,856667.0,882000.0,900333.0,905333.0,892000.0,875000.0,858333.0,849667.0,837333.0,822333.0,810667.0,811667.0,825000.0,840000.0,851667.0,865000.0,878333.0,890000.0,890000.0,891000.0,892667.0
394463,3,"Chicago, IL",msa,IL,227333.0,231000.0,235000.0,239667.0,240500.0,233133.0,225783.0,213450.0,206817.0,195167.0,190032.0,188365.0,190698.0,196333.0,199667.0,204000.0,202917.0,197917.0,191250.0,185667.0,182333.0,181833.0,179817.0,182150.0,184317.0,190333.0,196333.0,199000.0,201000.0,192167.0,186833.0,179833.0,177000.0,171333.0,165000.0,161667.0,162500.0,167500.0,174833.0,180667.0,182333.0,175833.0,165800.0,155800.0,151300.0,146667.0,143333.0,145333.0,153000.0,164000.0,173667.0,177000.0,175667.0,166500.0,157833.0,152083.0,149083.0,146417.0,140833.0,142000.0,150333.0,164000.0,178667.0,188667.0,193300.0,188300.0,181300.0,174667.0,173333.0,169833.0,166400.0,165400.0,172567.0,186000.0,200000.0,207542.0,210875.0,204175.0,196633.0,186633.0,181667.0,178833.0,175333.0,179333.0,187167.0,201667.0,212333.0,218967.0,217967.0,210800.0,201833.0,194598.0,189765.0,185598.0,181833.0,185000.0,197167.0,211500.0,222000.0,224667.0,224666.0,216166.0,209500.0,202833.0,201667.0,198505.0,197172.0,202172.0,213333.0,224667.0,233000.0,235000.0,233667.0,226000.0,219333.0,215667.0,215000.0,215000.0,216667.0,222833.0,231167.0,238006.0,245172.0,245306.0,241800.0,230133.0,222833.0,219500.0,217833.0,216667.0,215667.0,221500.0,229833.0,239167.0,245000.0,246667.0,245000.0,238000.0,231500.0,226500.0,225033.0,223200.0,222200.0,230000.0,242300.0,250300.0,250967.0,253667.0,260667.0,264000.0,262333.0,257667.0,254333.0,249667.0,247000.0,253000.0,262667.0,277333.0,285333.0,288667.0,285739.0,278406.0,273406.0,268333.0,266667.0,263333.0,264167.0,267500.0,280833.0,293333.0,305000.0,302667.0,296000.0,285000.0,277333.0,272333.0,266750.0,263417.0,261567.0,269783.0,281450.0,296633.0,309000.0,315667.0,315667.0,308333.0,299667.0,293000.0
394514,4,"Dallas, TX",msa,TX,143000.0,147000.0,150143.0,153310.0,153310.0,148167.0,143333.0,138333.0,136667.0,133000.0,134317.0,135317.0,138983.0,143063.0,149063.0,153729.0,153500.0,149596.0,145263.0,141429.0,140000.0,136550.0,137883.0,139883.0,146117.0,148767.0,151669.0,153552.0,154901.0,151333.0,146717.0,141883.0,142842.0,141625.0,141458.0,138833.0,140667.0,143667.0,148333.0,151333.0,152500.0,149833.0,146233.0,141900.0,141900.0,140833.0,142000.0,144667.0,150333.0,156833.0,161167.0,164467.0,163633.0,161600.0,157933.0,156267.0,155523.0,153223.0,153223.0,155667.0,165000.0,173333.0,179667.0,182667.0,182667.0,179633.0,175300.0,171467.0,170500.0,167167.0,168000.0,170167.0,177167.0,182833.0,188333.0,192167.0,192833.0,188833.0,184833.0,183167.0,185168.0,185335.0,186168.0,188833.0,196250.0,205416.0,212250.0,214466.0,212800.0,206967.0,204333.0,201000.0,202667.0,200000.0,201767.0,205100.0,213432.0,222332.0,229332.0,231833.0,230833.0,227008.0,225175.0,223842.0,224833.0,225167.0,227120.0,230620.0,237287.0,244000.0,248000.0,249000.0,248322.0,244980.0,242147.0,238825.0,239667.0,238167.0,240500.0,244667.0,252000.0,258333.0,261700.0,263367.0,259157.0,252957.0,247924.0,245300.0,245600.0,242300.0,242467.0,245000.0,253333.0,261667.0,268000.0,270500.0,268833.0,264167.0,261633.0,258426.0,259093.0,257459.0,259000.0,261333.0,269300.0,271967.0,275967.0,279667.0,287000.0,290000.0,291667.0,291850.0,292517.0,288517.0,293667.0,301667.0,316039.0,329039.0,340705.0,348667.0,349000.0,347000.0,345708.0,346642.0,348571.0,349530.0,354930.0,363750.0,383083.0,401083.0,413667.0,412333.0,404167.0,393500.0,385500.0,376667.0,367333.0,357667.0,356965.0,361965.0,372121.0,380156.0,390156.0,395000.0,393833.0,387000.0,380333.0,376500.0
394692,5,"Houston, TX",msa,TX,145788.0,147120.0,150787.0,153667.0,155000.0,153000.0,146167.0,138167.0,132498.0,129502.0,130227.0,132562.0,139058.0,145833.0,152500.0,156833.0,158667.0,155967.0,150633.0,146300.0,143667.0,142822.0,142302.0,144302.0,146981.0,148500.0,149500.0,151503.0,152836.0,151670.0,148167.0,146450.0,147228.0,143895.0,143970.0,140192.0,144193.0,145585.0,150585.0,153083.0,153047.0,150546.0,148211.0,145664.0,146332.0,141917.0,140083.0,141083.0,147967.0,155300.0,159317.0,163350.0,162983.0,160300.0,156133.0,154933.0,154267.0,150767.0,149667.0,152167.0,163167.0,170833.0,178333.0,180667.0,182333.0,178667.0,174333.0,171667.0,172000.0,171667.0,172167.0,180007.0,192845.0,205845.0,211272.0,208100.0,201100.0,191333.0,185667.0,182833.0,184917.0,184917.0,185583.0,186667.0,192533.0,199585.0,205790.0,208924.0,209785.0,202247.0,196580.0,189300.0,190633.0,189800.0,189500.0,189167.0,193333.0,201333.0,208333.0,213333.0,213000.0,209333.0,205000.0,203333.0,204667.0,202333.0,201567.0,203567.0,209733.0,216500.0,220360.0,221860.0,221160.0,218283.0,215617.0,212317.0,210000.0,207947.0,209114.0,212447.0,220087.0,225587.0,228920.0,230000.0,227500.0,223500.0,219167.0,217000.0,217667.0,215333.0,215167.0,216833.0,223500.0,231300.0,236300.0,237967.0,236333.0,232000.0,228667.0,225667.0,228333.0,226667.0,228000.0,228004.0,234004.0,236004.0,241000.0,248333.0,255667.0,255850.0,254183.0,255183.0,258333.0,256667.0,258333.0,265667.0,278658.0,289325.0,296991.0,300667.0,300833.0,295833.0,293333.0,294167.0,298500.0,298690.0,302656.0,306323.0,317633.0,327000.0,335667.0,337667.0,331333.0,324667.0,316567.0,311233.0,305400.0,300833.0,300832.0,303998.0,311998.0,318667.0,325333.0,,,324333.0,319333.0,316000.0
395209,6,"Washington, DC",msa,VA,332333.0,331000.0,333333.0,332567.0,324233.0,305900.0,288333.0,273333.0,269333.0,264300.0,260967.0,258300.0,261333.0,269667.0,282417.0,292750.0,299083.0,292667.0,282667.0,274667.0,273000.0,269333.0,265000.0,260333.0,270667.0,280000.0,288333.0,297333.0,292333.0,292333.0,282333.0,289000.0,289000.0,280438.0,269921.0,263255.0,271150.0,286667.0,303333.0,313333.0,313000.0,301333.0,289000.0,280000.0,277667.0,275000.0,269667.0,278083.0,292625.0,315625.0,331208.0,338333.0,335000.0,324000.0,315667.0,312333.0,311667.0,306667.0,301665.0,306332.0,322998.0,344667.0,361667.0,369083.0,365978.0,350978.0,338562.0,331667.0,331667.0,328333.0,325000.0,326148.0,337815.0,354482.0,369167.0,374150.0,368317.0,354983.0,346967.0,342367.0,345533.0,340150.0,338250.0,337917.0,348000.0,361000.0,371667.0,373333.0,366000.0,355000.0,345833.0,340833.0,337500.0,335000.0,331633.0,333034.0,343034.0,357401.0,371000.0,375000.0,372333.0,362000.0,353050.0,346383.0,346383.0,345267.0,342767.0,343600.0,354667.0,370500.0,384167.0,387500.0,384167.0,371667.0,363333.0,359667.0,364967.0,363466.0,363349.0,365966.0,379467.0,391583.0,400333.0,401333.0,398000.0,386333.0,377500.0,372167.0,375500.0,371333.0,370000.0,371667.0,386667.0,399883.0,409883.0,411550.0,408333.0,396667.0,390000.0,386667.0,391667.0,386667.0,388000.0,396333.0,414667.0,425000.0,428333.0,435000.0,441333.0,442967.0,437967.0,433300.0,430000.0,421667.0,415000.0,421667.0,440000.0,463333.0,478333.0,481667.0,476236.0,462903.0,457903.0,453333.0,453333.0,443300.0,441633.0,451633.0,480000.0,506667.0,518333.0,513333.0,501398.0,486065.0,477731.0,468200.0,460200.0,448200.0,451333.0,461733.0,487250.0,508917.0,528517.0,531667.0,525333.0,510333.0,503667.0,498000.0
394974,7,"Philadelphia, PA",msa,PA,197980.0,204647.0,211313.0,219613.0,223246.0,219433.0,211100.0,199467.0,192633.0,187667.0,184667.0,184167.0,187167.0,193500.0,203000.0,209300.0,212633.0,207600.0,201229.0,196229.0,192929.0,190500.0,187167.0,187133.0,191633.0,196633.0,206000.0,210000.0,211667.0,205459.0,198125.0,194792.0,193808.0,193475.0,188142.0,182648.0,181982.0,187315.0,197333.0,203333.0,206833.0,199467.0,192117.0,183617.0,181033.0,180017.0,175017.0,173833.0,175533.0,186367.0,198500.0,206833.0,209333.0,201833.0,194833.0,190542.0,190042.0,186783.0,180408.0,179075.0,182000.0,191833.0,205167.0,215833.0,220000.0,211333.0,201750.0,193383.0,190750.0,187000.0,182033.0,178333.0,180000.0,189619.0,202953.0,212953.0,216000.0,208667.0,200333.0,193333.0,190500.0,187833.0,179833.0,178333.0,181000.0,194000.0,205667.0,214000.0,215333.0,210333.0,203000.0,194667.0,188000.0,185333.0,182667.0,181000.0,184333.0,193333.0,208333.0,216667.0,218333.0,211667.0,202667.0,196983.0,195283.0,190917.0,186567.0,183267.0,189967.0,201333.0,214000.0,222333.0,222667.0,214333.0,205333.0,201000.0,201667.0,199000.0,195000.0,195000.0,200667.0,210833.0,220833.0,228500.0,231667.0,225667.0,217750.0,212750.0,209417.0,205667.0,200667.0,201667.0,210000.0,220000.0,233333.0,241667.0,246000.0,237667.0,229667.0,226000.0,226000.0,225667.0,221000.0,224333.0,236000.0,243333.0,248333.0,253000.0,263000.0,268000.0,264983.0,262317.0,260650.0,257333.0,251667.0,250000.0,254817.0,264817.0,279083.0,290900.0,299233.0,293300.0,286667.0,280000.0,276667.0,271267.0,262933.0,262267.0,271000.0,287667.0,306667.0,315425.0,318758.0,310425.0,303333.0,296000.0,292667.0,286000.0,280000.0,280000.0,287000.0,300333.0,315333.0,328667.0,334465.0,328465.0,323131.0,320667.0
394856,8,"Miami, FL",msa,FL,240000.0,237583.0,237583.0,234250.0,230000.0,216667.0,206000.0,192667.0,185633.0,171300.0,162967.0,153333.0,148633.0,145300.0,147300.0,151333.0,154000.0,152000.0,149333.0,148000.0,147667.0,145000.0,141000.0,139667.0,140667.0,143333.0,143667.0,142233.0,138900.0,134533.0,133858.0,133858.0,132892.0,125000.0,120000.0,115833.0,120833.0,125833.0,131667.0,136667.0,135000.0,130667.0,125667.0,124917.0,127250.0,128250.0,127333.0,127667.0,132333.0,138333.0,145000.0,147000.0,147667.0,147333.0,146333.0,148000.0,151667.0,154333.0,154333.0,152667.0,156667.0,164000.0,172333.0,177333.0,180000.0,180000.0,178333.0,179933.0,179933.0,179933.0,175000.0,175000.0,178302.0,186635.0,194302.0,200000.0,198333.0,197333.0,193333.0,196333.0,196333.0,196358.0,195342.0,195342.0,200983.0,209933.0,216600.0,220933.0,219667.0,217000.0,213667.0,210667.0,211667.0,211333.0,213000.0,214333.0,219667.0,225333.0,231333.0,234667.0,235667.0,235000.0,233333.0,231333.0,231000.0,231000.0,231333.0,232333.0,236917.0,243583.0,251250.0,253633.0,254300.0,250967.0,248000.0,247333.0,249000.0,251667.0,251667.0,253333.0,255333.0,259967.0,263300.0,264633.0,263000.0,259667.0,259667.0,260000.0,260000.0,256667.0,256483.0,259817.0,266483.0,270667.0,274667.0,278000.0,279000.0,275833.0,274167.0,274917.0,275750.0,275750.0,276184.0,281184.0,287851.0,294333.0,297667.0,302667.0,309000.0,312333.0,313000.0,312150.0,315483.0,318150.0,320667.0,322333.0,327333.0,333633.0,341967.0,346967.0,349667.0,347000.0,347000.0,350667.0,356667.0,361667.0,366667.0,375000.0,382583.0,394250.0,402583.0,406667.0,403333.0,401667.0,401667.0,401667.0,396667.0,396667.0,400000.0,410000.0,419883.0,428217.0,438217.0,441667.0,443333.0,442667.0,442667.0,439333.0
394347,9,"Atlanta, GA",msa,GA,153017.0,156017.0,157283.0,157300.0,154133.0,147633.0,141167.0,131333.0,126167.0,120900.0,119567.0,118333.0,118600.0,121600.0,125467.0,131300.0,132967.0,132833.0,131000.0,131667.0,128667.0,124300.0,119617.0,118950.0,122317.0,127167.0,128833.0,127500.0,121833.0,119167.0,115481.0,115314.0,113814.0,110333.0,105300.0,102800.0,103616.0,105316.0,106482.0,106167.0,104500.0,99300.0,94300.0,92284.0,92150.0,90817.0,87833.0,90333.0,96000.0,104333.0,108333.0,112133.0,113533.0,112866.0,110033.0,107967.0,112133.0,111467.0,114800.0,117633.0,130333.0,140333.0,149833.0,155833.0,156500.0,150000.0,144500.0,140167.0,140385.0,138052.0,138079.0,141161.0,147994.0,158300.0,165833.0,171500.0,171150.0,166650.0,161150.0,157705.0,159672.0,157172.0,157300.0,158333.0,175667.0,186000.0,192333.0,186667.0,183000.0,178500.0,174000.0,171667.0,172000.0,169833.0,168167.0,169500.0,176167.0,185833.0,190667.0,195333.0,192333.0,188000.0,181667.0,180000.0,180000.0,178333.0,178000.0,181333.0,189667.0,200000.0,206667.0,209333.0,205833.0,201500.0,197167.0,195333.0,196300.0,196300.0,198633.0,202000.0,210333.0,218333.0,224833.0,226061.0,219727.0,215894.0,212967.0,214300.0,212110.0,210338.0,210305.0,213853.0,219379.0,229079.0,235054.0,239666.0,236000.0,232166.0,226833.0,226133.0,226633.0,225633.0,227000.0,233633.0,244633.0,249633.0,251000.0,254667.0,260667.0,264000.0,264000.0,263667.0,263275.0,262525.0,263525.0,268250.0,278667.0,290333.0,305500.0,312833.0,316167.0,313667.0,316386.0,320386.0,327086.0,324658.0,327435.0,329102.0,341443.0,352533.0,360833.0,361200.0,356000.0,347667.0,341000.0,336567.0,332900.0,327900.0,328000.0,334983.0,344983.0,353317.0,360667.0,369000.0,372333.0,367333.0,359000.0,353000.0
394404,10,"Boston, MA",msa,MA,308333.0,319333.0,331333.0,339333.0,339983.0,324317.0,309650.0,293833.0,289833.0,281500.0,274000.0,265667.0,270667.0,281333.0,300333.0,312000.0,321333.0,315000.0,303333.0,290100.0,290100.0,293767.0,291667.0,288333.0,289667.0,300000.0,317000.0,330333.0,340300.0,329967.0,316633.0,308333.0,303333.0,301000.0,287333.0,284667.0,286667.0,302000.0,319667.0,334000.0,337333.0,328333.0,309158.0,299158.0,291492.0,291667.0,281667.0,282167.0,288833.0,306167.0,327333.0,339000.0,341633.0,326633.0,313300.0,308333.0,308167.0,304900.0,297400.0,295900.0,307833.0,322833.0,343833.0,356500.0,364000.0,353000.0,341633.0,331133.0,329800.0,333000.0,326833.0,326467.0,324933.0,341350.0,358717.0,372729.0,376313.0,363646.0,350667.0,342667.0,344667.0,348667.0,342500.0,338833.0,340500.0,356333.0,374000.0,387000.0,392000.0,379667.0,365000.0,356667.0,358306.0,360889.0,348889.0,345250.0,349333.0,368000.0,388300.0,400633.0,405533.0,393900.0,379900.0,375333.0,375333.0,379667.0,370083.0,370928.0,374894.0,392478.0,409967.0,422833.0,425833.0,415817.0,405650.0,402900.0,406250.0,406917.0,398769.0,397103.0,407103.0,425500.0,445500.0,455013.0,457847.0,441180.0,427333.0,419000.0,417333.0,418333.0,413333.0,417833.0,421167.0,437833.0,456667.0,471667.0,473333.0,458333.0,445667.0,437333.0,442333.0,445000.0,443333.0,449667.0,463667.0,477683.0,487983.0,494650.0,509167.0,512533.0,509867.0,503000.0,500833.0,499500.0,499500.0,503333.0,521333.0,544667.0,573000.0,585267.0,588600.0,571933.0,559667.0,553000.0,554667.0,551667.0,545000.0,553333.0,579667.0,610333.0,640917.0,649583.0,647250.0,623300.0,603300.0,589467.0,575833.0,564167.0,549667.0,559667.0,581333.0,613000.0,642417.0,664083.0,670750.0,651667.0,633333.0,623333.0
394976,11,"Phoenix, AZ",msa,AZ,217967.0,213300.0,206667.0,197800.0,189367.0,179207.0,171907.0,161007.0,154500.0,142833.0,132833.0,122500.0,119000.0,118967.0,121867.0,124533.0,127233.0,128000.0,128633.0,130633.0,131800.0,130660.0,129327.0,128157.0,129997.0,130997.0,130333.0,128667.0,124333.0,122300.0,121542.0,120025.0,117017.0,112942.0,111125.0,110480.0,111013.0,111013.0,111367.0,110667.0,110633.0,110800.0,111704.0,113637.0,116137.0,118533.0,120633.0,123967.0,130033.0,139033.0,145700.0,149333.0,150667.0,150633.0,154300.0,156633.0,161667.0,160000.0,160000.0,161040.0,166873.0,172873.0,178167.0,182333.0,183000.0,183328.0,184328.0,185161.0,185506.0,183173.0,183006.0,183500.0,186167.0,188833.0,188667.0,189833.0,191250.0,192250.0,191583.0,190167.0,192500.0,194000.0,195667.0,196667.0,198500.0,205167.0,210167.0,213333.0,211000.0,209333.0,210667.0,211633.0,215133.0,213800.0,214167.0,212833.0,217800.0,222133.0,225600.0,225633.0,226967.0,227317.0,227483.0,226433.0,226350.0,226183.0,226733.0,227500.0,229833.0,233667.0,237000.0,239629.0,239929.0,239263.0,239967.0,240133.0,242467.0,243800.0,247000.0,249000.0,251833.0,254833.0,259500.0,263000.0,262667.0,260167.0,258367.0,258367.0,258367.0,258500.0,259167.0,262000.0,265000.0,270000.0,273667.0,275667.0,275667.0,275000.0,276667.0,277500.0,280667.0,283333.0,288342.0,293508.0,297175.0,298000.0,299667.0,305000.0,313333.0,319483.0,322817.0,325667.0,327850.0,332850.0,339667.0,349000.0,358500.0,370500.0,381833.0,392333.0,397333.0,403333.0,406796.0,414130.0,419096.0,425633.0,432083.0,442117.0,454117.0,464432.0,470732.0,467065.0,457287.0,444320.0,437987.0,430333.0,423663.0,416663.0,413997.0,417000.0,420333.0,428000.0,435000.0,438333.0,438333.0,433667.0,433667.0,435333.0
395057,12,"San Francisco, CA",msa,CA,523667.0,510333.0,493667.0,478667.0,450333.0,413667.0,376667.0,346667.0,325000.0,298333.0,282750.0,272750.0,281083.0,294667.0,321667.0,343333.0,357000.0,360667.0,364333.0,371000.0,377000.0,364333.0,350983.0,347817.0,360150.0,385167.0,399250.0,414250.0,407750.0,398500.0,386667.0,376500.0,368500.0,349333.0,336667.0,332667.0,342000.0,356333.0,365000.0,369167.0,365833.0,357500.0,350000.0,346667.0,340000.0,326667.0,315000.0,321667.0,348083.0,379750.0,405417.0,419000.0,420000.0,415333.0,415333.0,424000.0,436000.0,424000.0,416000.0,423000.0,477833.0,529500.0,568167.0,578667.0,572000.0,558333.0,548333.0,548333.0,543333.0,530333.0,522333.0,539000.0,574833.0,605167.0,621500.0,623667.0,624667.0,616667.0,612333.0,607500.0,596500.0,572500.0,568500.0,591167.0,634667.0,663500.0,675167.0,671833.0,663500.0,646833.0,636667.0,638833.0,647833.0,637833.0,624000.0,623000.0,653000.0,686667.0,712000.0,718667.0,700667.0,674000.0,662333.0,673000.0,678000.0,663000.0,652667.0,672667.0,720667.0,751333.0,767667.0,759667.0,751333.0,733333.0,754167.0,785333.0,807000.0,779957.0,770457.0,798790.0,850000.0,890981.0,909481.0,907815.0,885167.0,861667.0,861000.0,860333.0,845150.0,810817.0,801483.0,825000.0,868333.0,896833.0,906833.0,896833.0,875000.0,856667.0,853333.0,860333.0,855333.0,830000.0,818667.0,832000.0,865667.0,880667.0,898333.0,918333.0,937667.0,938333.0,930000.0,934417.0,930417.0,913750.0,906000.0,933333.0,1008333.0,1066667.0,1104500.0,1101167.0,1086667.0,1065500.0,1053833.0,1055000.0,1034667.0,1016333.0,1023000.0,1080000.0,1168333.0,1228333.0,1241667.0,1193333.0,1123333.0,1080000.0,1073333.0,1075000.0,1035000.0,972833.0,932833.0,971167.0,1032167.0,1087167.0,1107167.0,1108333.0,1098333.0,1090000.0,1093333.0,1111667.0
